Nb2O5,P2O5,TiO2,CaO,K2O,BaO,Na2O,SiO2,ZnO,Li2O,SrO,ZrO2,WO3,MgO,B2O3,Al2O3,V2O5,Bi2O3,Ta2O5,Fe2O3,Sb2O3,GeO2,Cs2O,TeO2,La2O3,Y2O3,SnO2,CeO2,SnO,HfO2,MnO,As2O3,CuO,Gd2O3,Ga2O3,PbO,Yb2O3,CdO,Tl2O,NiO,MnO2,Ag2O,Nb2O3,TERMINA AQUI / Refractive Index,Pn[for nd],nd,n632.8 nm,n531.9 nm,n (at 633 nm),nD,n532,n633,n519,Refractive,Nd,n981,n @ 532 nm,(nd− 1)/drt,pn[for nd],pref[for (nd− 1)/drt],Predicted refractive Index,RI,n531.9,n632.8,Refractive Index,Refractive index,nd [7K/h],nd[7K/h],IDS
10.66,0.0,6.99,6.0,2.0,3.99,3.0,18.18,0.0,4.01,3.99,9.57,0.0,0.0,20.84,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,10.68,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_8-9.csv
12.99,0.0,6.99,6.01,2.0,4.0,2.99,16.72,0.0,4.0,3.99,3.09,6.83,0.0,19.43,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,10.87,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_8-9.csv
11.19,0.0,7.0,5.99,2.0,4.0,2.99,19.33,0.0,3.99,4.0,7.64,5.22,0.0,20.79,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,5.81,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_8-9.csv
7.17,0.0,13.33,5.99,1.99,4.0,2.99,17.77,0.0,4.01,4.0,9.59,1.43,0.0,19.98,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,7.68,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_8-9.csv
7.25,0.0,15.76,5.99,2.0,4.0,3.0,18.1,0.0,4.02,3.99,7.65,1.48,0.0,19.98,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,6.72,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_8-9.csv
7.18,0.0,13.92,6.01,2.0,4.0,3.01,16.97,0.0,3.99,4.0,8.01,2.71,0.0,19.98,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,8.16,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_8-9.csv
7.11,0.0,11.92,6.0,1.99,4.0,2.99,15.76,0.0,4.0,4.0,8.41,4.04,0.0,19.99,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,9.72,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_8-9.csv
7.24,0.0,15.35,6.01,2.0,4.0,3.01,7.87,0.0,3.98,4.0,7.73,1.75,0.0,29.98,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,7.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_8-9.csv
4.17,0.0,34.72,0.0,0.0,14.47,0.0,0.0,0.0,0.0,0.0,5.63,1.2,0.0,23.9,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,14.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.006,2.0183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-0.csv
4.43,0.0,13.26,8.4,0.0,0.0,0.0,7.84,1.45,0.0,0.0,4.78,0.0,11.69,32.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.868,1.8774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-0.csv
10.58,0.0,17.68,0.0,1.5,14.28,1.14,15.52,0.0,0.0,0.0,0.0,0.0,0.0,24.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.928,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-0.csv
0.0,0.0,31.71,0.0,0.0,0.0,0.0,10.54,0.0,0.0,0.0,0.0,0.0,0.0,36.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.882,1.9336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-0.csv
2.55,0.0,23.02,5.63,0.0,9.73,0.0,13.99,1.19,0.0,0.0,5.85,0.0,0.0,23.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.895,1.9269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-0.csv
2.56,0.0,19.96,7.04,0.0,6.92,0.0,14.0,4.21,0.0,0.0,7.26,0.0,0.0,23.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.887,1.9049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-0.csv
2.56,0.0,19.95,0.0,0.0,6.92,0.0,13.99,4.22,0.0,7.03,7.26,0.0,0.0,23.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.886,1.9027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-0.csv
2.55,0.0,19.95,3.56,0.0,6.92,0.0,13.99,4.22,0.0,3.47,7.26,0.0,0.0,23.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.887,1.9038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-0.csv
16.29,0.0,5.49,0.0,0.0,0.0,0.0,5.53,0.0,0.0,0.0,10.98,7.61,0.0,32.21,0.0,0.0,0.0,0.82,0.0,0.0607,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.037,1.9973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-1.csv
15.76,0.0,8.61,0.0,0.0,0.0,0.0,5.35,0.0,0.0,0.0,10.62,7.36,0.0,31.15,0.0,0.0,0.0,0.79,0.0,0.0596,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.041,2.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-1.csv
3.9,0.0,19.67,3.52,0.0,8.2,0.0,13.79,4.16,0.0,2.04,7.16,0.0,0.0,23.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.9,1.9038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-1.csv
3.83,0.0,33.52,0.0,0.0,9.84,0.0,13.6,2.16,0.0,0.97,7.45,0.33,0.0,15.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.34,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.973,2.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-1.csv
5.03,0.0,34.14,0.0,0.0,11.07,0.0,11.78,1.9,0.0,0.0,5.85,0.28,0.0,16.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.985,2.0246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-1.csv
7.53,0.0,34.54,0.0,0.0,8.82,0.0,7.88,3.82,0.0,1.7,5.49,1.17,0.0,15.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.032,2.0302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-1.csv
8.42,0.0,11.04,0.0,0.0,0.0,0.0,13.27,0.0,0.0,0.0,8.59,0.0,0.0,32.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.938,1.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-1.csv
2.55,0.0,19.95,7.04,0.0,8.33,0.0,13.99,4.22,0.0,0.0,5.86,0.0,0.0,23.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.886,1.9006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-1.csv
2.56,0.0,19.94,7.04,0.0,7.62,0.0,14.0,4.21,0.0,0.0,6.55,0.0,0.0,23.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.887,1.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-2.csv
3.84,0.0,31.97,0.0,0.0,12.49,0.0,14.88,1.57,0.0,0.0,7.25,0.0,0.0,14.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.969,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-2.csv
2.55,0.0,19.94,7.04,0.0,7.63,0.0,14.0,4.21,0.0,0.0,6.55,0.0,0.0,23.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.887,1.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-2.csv
4.81,0.0,31.4,0.0,0.0,11.35,0.0,11.07,3.77,0.0,0.0,7.17,0.55,0.0,17.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.976,2.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-2.csv
4.25,0.0,32.15,0.0,0.0,12.48,0.0,12.61,2.68,0.0,0.0,6.88,0.0,0.0,15.86,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0,12.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.975,2.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-2.csv
4.62,0.0,31.88,0.0,0.0,11.04,0.0,10.97,3.34,0.0,1.75,7.45,0.11,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.986,2.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-2.csv
4.56,0.0,31.48,0.0,0.0,12.28,0.0,12.23,4.28,0.0,0.0,6.38,0.5,0.0,15.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.98,2.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-2.csv
4.36,0.0,31.59,0.0,0.0,12.38,0.0,12.51,3.13,0.0,0.0,6.72,0.22,0.0,16.47,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0,11.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.97,2.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-2.csv
4.53,0.0,9.77,0.0,0.0,1.13,0.0,16.67,0.0,0.0,0.0,8.05,0.69,0.0,31.36,0.46,0.0,0.0,0.0,0.0,0.0266,0.0,0.0,0.0,25.33,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.907,1.8974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220073414A1_en\processed\splitted\patents_google_com_patent_US20220073414A1_en-table_9-2.csv
41.52,23.13,11.18,0.16,3.79,7.59,9.82,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220242778A1_en\processed\splitted\patents_google_com_patent_US20220242778A1_en-table_5-0.csv
35.0,24.99,10.0,1.99,1.0,10.0,3.98,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220242778A1_en\processed\splitted\patents_google_com_patent_US20220242778A1_en-table_5-0.csv
39.06,22.83,15.01,0.0,10.01,9.39,0.0,0.0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220242778A1_en\processed\splitted\patents_google_com_patent_US20220242778A1_en-table_5-0.csv
39.01,22.78,15.0,0.0,9.93,13.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220242778A1_en\processed\splitted\patents_google_com_patent_US20220242778A1_en-table_5-0.csv
38.95,22.8,14.97,3.79,9.93,9.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220242778A1_en\processed\splitted\patents_google_com_patent_US20220242778A1_en-table_5-0.csv
35.9,22.11,14.95,7.86,4.98,7.66,1.57,0.0,1.46,1.38,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220242778A1_en\processed\splitted\patents_google_com_patent_US20220242778A1_en-table_5-0.csv
37.02,21.98,14.96,6.82,8.98,8.03,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20220242778A1_en\processed\splitted\patents_google_com_patent_US20220242778A1_en-table_5-0.csv
